DateTime,Water ( Gallons )
8/11/2010 0:00,2800
8/12/2010 0:00,2800
8/13/2010 0:00,2700
8/14/2010 0:00,2400
8/15/2010 0:00,2200
8/16/2010 0:00,3200
8/17/2010 0:00,2100
8/18/2010 0:00,2800
8/19/2010 0:00,2500
8/20/2010 0:00,3100
8/21/2010 0:00,2400
8/22/2010 0:00,1900
8/23/2010 0:00,1800
8/24/2010 0:00,1900
8/25/2010 0:00,3100
8/26/2010 0:00,2600
8/27/2010 0:00,2800
8/28/2010 0:00,2400
8/29/2010 0:00,2500
8/30/2010 0:00,1900
8/31/2010 0:00,1800
9/1/2010 0:00,2300
9/2/2010 0:00,2900
9/3/2010 0:00,2400
9/4/2010 0:00,2500
9/5/2010 0:00,2100
9/6/2010 0:00,2400
9/7/2010 0:00,1500
9/8/2010 0:00,2500
9/9/2010 0:00,2400
9/10/2010 0:00,2700
9/11/2010 0:00,2300
9/12/2010 0:00,1800
9/13/2010 0:00,1800
9/14/2010 0:00,1900
9/15/2010 0:00,2300
9/16/2010 0:00,2700
9/17/2010 0:00,2400
9/18/2010 0:00,2300
9/19/2010 0:00,2000
9/20/2010 0:00,2200
9/21/2010 0:00,2400
9/22/2010 0:00,2700
9/23/2010 0:00,2800
9/24/2010 0:00,3100
9/25/2010 0:00,2600
9/26/2010 0:00,2200
9/27/2010 0:00,1900
9/28/2010 0:00,2300
9/29/2010 0:00,2000
9/30/2010 0:00,2600
10/1/2010 0:00,2500
10/2/2010 0:00,3100
10/3/2010 0:00,2000
10/4/2010 0:00,2100
10/5/2010 0:00,2400
10/6/2010 0:00,2900
10/7/2010 0:00,2900
10/8/2010 0:00,2900
10/9/2010 0:00,2700
10/10/2010 0:00,2100
10/11/2010 0:00,2000
10/12/2010 0:00,2000
10/13/2010 0:00,2700
10/14/2010 0:00,3000
10/15/2010 0:00,2900
10/16/2010 0:00,3100
10/17/2010 0:00,2500
10/18/2010 0:00,2500
10/19/2010 0:00,1900
10/20/2010 0:00,3100
10/21/2010 0:00,2700
10/22/2010 0:00,3000
10/23/2010 0:00,3100
10/24/2010 0:00,2400
10/25/2010 0:00,2100
10/26/2010 0:00,2200
10/27/2010 0:00,2700
10/28/2010 0:00,3000
10/29/2010 0:00,2600
10/30/2010 0:00,2500
10/31/2010 0:00,2100
11/1/2010 0:00,1900
11/2/2010 0:00,2000
11/3/2010 0:00,3100
11/4/2010 0:00,2700
11/5/2010 0:00,2700
11/6/2010 0:00,2500
11/7/2010 0:00,2200
11/8/2010 0:00,2400
11/9/2010 0:00,2200
11/10/2010 0:00,2600
11/11/2010 0:00,700
11/12/2010 0:00,300
11/13/2010 0:00,700
11/14/2010 0:00,0
11/15/2010 0:00,0
11/16/2010 0:00,0
11/17/2010 0:00,0
11/18/2010 0:00,0
11/19/2010 0:00,0
11/20/2010 0:00,0
11/21/2010 0:00,0
11/22/2010 0:00,0
11/23/2010 0:00,0
11/24/2010 0:00,0
11/25/2010 0:00,0
11/26/2010 0:00,0
11/27/2010 0:00,0
11/28/2010 0:00,0
11/29/2010 0:00,0
11/30/2010 0:00,200
12/1/2010 0:00,0
12/2/2010 0:00,2400
12/3/2010 0:00,2600
12/4/2010 0:00,3100
12/5/2010 0:00,2400
12/6/2010 0:00,1900
12/7/2010 0:00,1900
12/8/2010 0:00,2800
12/9/2010 0:00,2500
12/10/2010 0:00,2400
12/11/2010 0:00,2700
12/12/2010 0:00,2000
12/13/2010 0:00,2100
12/14/2010 0:00,2000
12/15/2010 0:00,2300
12/16/2010 0:00,3000
12/17/2010 0:00,2900
12/18/2010 0:00,2600
12/19/2010 0:00,1900
12/20/2010 0:00,1800
12/21/2010 0:00,2000
12/22/2010 0:00,2500
12/23/2010 0:00,2200
12/24/2010 0:00,2500
12/25/2010 0:00,1700
12/26/2010 0:00,1600
12/27/2010 0:00,1800
12/28/2010 0:00,1800
12/29/2010 0:00,2500
12/30/2010 0:00,2400
12/31/2010 0:00,2700
1/1/2011 0:00,2300
1/2/2011 0:00,2300
1/3/2011 0:00,2200
1/4/2011 0:00,2000
1/5/2011 0:00,2500
1/6/2011 0:00,2500
1/7/2011 0:00,2700
1/8/2011 0:00,2400
1/9/2011 0:00,2400
1/10/2011 0:00,2000
1/11/2011 0:00,1900
1/12/2011 0:00,2500
1/13/2011 0:00,2700
1/14/2011 0:00,2600
1/15/2011 0:00,2500
1/16/2011 0:00,2100
1/17/2011 0:00,2000
1/18/2011 0:00,1500
1/19/2011 0:00,2300
1/20/2011 0:00,2600
1/21/2011 0:00,2400
1/22/2011 0:00,3200
1/23/2011 0:00,2000
1/24/2011 0:00,1800
1/25/2011 0:00,2000
1/26/2011 0:00,2500
1/27/2011 0:00,2800
1/28/2011 0:00,3100
1/29/2011 0:00,2600
1/30/2011 0:00,2100
1/31/2011 0:00,1700
2/1/2011 0:00,1900
2/2/2011 0:00,2400
2/3/2011 0:00,2500
2/4/2011 0:00,2500
2/5/2011 0:00,1800
2/6/2011 0:00,2100
2/7/2011 0:00,1900
2/8/2011 0:00,2000
2/9/2011 0:00,2800
2/10/2011 0:00,2700
2/11/2011 0:00,2500
2/12/2011 0:00,2700
2/13/2011 0:00,1900
2/14/2011 0:00,2100
2/15/2011 0:00,2400
2/16/2011 0:00,2700
2/17/2011 0:00,2800
2/18/2011 0:00,2700
2/19/2011 0:00,2500
2/20/2011 0:00,2100
2/21/2011 0:00,1800
2/22/2011 0:00,1900
2/23/2011 0:00,2600
2/24/2011 0:00,2600
2/25/2011 0:00,3400
2/26/2011 0:00,2800
2/27/2011 0:00,2400
2/28/2011 0:00,2300
3/1/2011 0:00,2100
3/2/2011 0:00,2500
3/3/2011 0:00,2700
3/4/2011 0:00,3300
3/5/2011 0:00,2600
3/6/2011 0:00,2600
3/7/2011 0:00,2000
3/8/2011 0:00,2100
3/9/2011 0:00,2600
3/10/2011 0:00,2600
3/11/2011 0:00,2900
3/12/2011 0:00,2600
3/13/2011 0:00,2200
3/14/2011 0:00,1900
3/15/2011 0:00,2000
3/16/2011 0:00,2600
3/17/2011 0:00,2900
3/18/2011 0:00,2800
3/19/2011 0:00,2700
3/20/2011 0:00,2200
3/21/2011 0:00,1900
3/22/2011 0:00,2100
3/23/2011 0:00,2900
3/24/2011 0:00,3000
3/25/2011 0:00,2900
3/26/2011 0:00,2800
3/27/2011 0:00,2900
3/28/2011 0:00,2100
3/29/2011 0:00,2000
3/30/2011 0:00,2600
3/31/2011 0:00,2600
4/1/2011 0:00,2700
4/2/2011 0:00,4100
4/3/2011 0:00,1900
4/4/2011 0:00,1900
4/5/2011 0:00,1800
4/6/2011 0:00,2700
4/7/2011 0:00,2700
4/8/2011 0:00,3400
4/9/2011 0:00,2600
4/10/2011 0:00,2000
4/11/2011 0:00,1700
4/12/2011 0:00,2500
4/13/2011 0:00,2600
4/14/2011 0:00,2400
4/15/2011 0:00,2700
4/16/2011 0:00,3300
4/17/2011 0:00,2200
4/18/2011 0:00,2100
4/19/2011 0:00,2900
4/20/2011 0:00,2600
4/21/2011 0:00,2500
4/22/2011 0:00,2900
4/23/2011 0:00,2800
4/24/2011 0:00,1700
4/25/2011 0:00,1600
4/26/2011 0:00,2900
4/27/2011 0:00,3000
4/28/2011 0:00,2900
4/29/2011 0:00,2800
4/30/2011 0:00,2800
5/1/2011 0:00,2600
5/2/2011 0:00,1700
5/3/2011 0:00,2300
5/4/2011 0:00,2400
5/5/2011 0:00,2400
5/6/2011 0:00,2700
5/7/2011 0:00,2700
5/8/2011 0:00,2200
5/9/2011 0:00,2200
5/10/2011 0:00,2600
5/11/2011 0:00,2800
5/12/2011 0:00,3100
5/13/2011 0:00,2700
5/14/2011 0:00,2400
5/15/2011 0:00,1900
5/16/2011 0:00,1600
5/17/2011 0:00,2700
5/18/2011 0:00,2200
5/19/2011 0:00,2400
5/20/2011 0:00,3300
5/21/2011 0:00,2600
5/22/2011 0:00,1900
5/23/2011 0:00,1700
5/24/2011 0:00,2700
5/25/2011 0:00,900
5/26/2011 0:00,2400
5/27/2011 0:00,2800
5/28/2011 0:00,2700
5/29/2011 0:00,2300
5/30/2011 0:00,1900
5/31/2011 0:00,1800
6/1/2011 0:00,2200
6/2/2011 0:00,2300
6/3/2011 0:00,2700
6/4/2011 0:00,3500
6/5/2011 0:00,1800
6/6/2011 0:00,1700
6/7/2011 0:00,2400
6/8/2011 0:00,2600
6/9/2011 0:00,2400
6/10/2011 0:00,2300
6/11/2011 0:00,2900
6/12/2011 0:00,2100
6/13/2011 0:00,1800
6/14/2011 0:00,2200
6/15/2011 0:00,2500
6/16/2011 0:00,3200
6/17/2011 0:00,3200
6/18/2011 0:00,2300
6/19/2011 0:00,1800
6/20/2011 0:00,1800
6/21/2011 0:00,2300
6/22/2011 0:00,2700
6/23/2011 0:00,2500
6/24/2011 0:00,2500
6/25/2011 0:00,2500
6/26/2011 0:00,1800
6/27/2011 0:00,1900
6/28/2011 0:00,2200
6/29/2011 0:00,2300
6/30/2011 0:00,2400
7/1/2011 0:00,2500
7/2/2011 0:00,2300
7/3/2011 0:00,1900
7/4/2011 0:00,1700
7/5/2011 0:00,1500
7/6/2011 0:00,2400
7/7/2011 0:00,2400
7/8/2011 0:00,2700
7/9/2011 0:00,2400
7/10/2011 0:00,2000
7/11/2011 0:00,2000
7/12/2011 0:00,2300
7/13/2011 0:00,2200
7/14/2011 0:00,2100
7/15/2011 0:00,2400
7/16/2011 0:00,2500
7/17/2011 0:00,1600
7/18/2011 0:00,1600
7/19/2011 0:00,2100
7/20/2011 0:00,2300
7/21/2011 0:00,2400
7/22/2011 0:00,3100
7/23/2011 0:00,2500
7/24/2011 0:00,1700
7/25/2011 0:00,1800
7/26/2011 0:00,2100
7/27/2011 0:00,2300
7/28/2011 0:00,2400
7/29/2011 0:00,2300
7/30/2011 0:00,2200
7/31/2011 0:00,1800
8/1/2011 0:00,1600
8/2/2011 0:00,2000
8/3/2011 0:00,2100
8/4/2011 0:00,2600
8/5/2011 0:00,2800
8/6/2011 0:00,2200
8/7/2011 0:00,1600
8/8/2011 0:00,1500
8/9/2011 0:00,1900
8/10/2011 0:00,2000
8/11/2011 0:00,2000
8/12/2011 0:00,2400
8/13/2011 0:00,2100
8/14/2011 0:00,1600
8/15/2011 0:00,1600
8/16/2011 0:00,2100
8/17/2011 0:00,2100
8/18/2011 0:00,2100
8/19/2011 0:00,2900
8/20/2011 0:00,2300
8/21/2011 0:00,1800
8/22/2011 0:00,1400
8/23/2011 0:00,2100
8/24/2011 0:00,1900
8/25/2011 0:00,2100
8/26/2011 0:00,2300
8/27/2011 0:00,2000
8/28/2011 0:00,1700
8/29/2011 0:00,1500
8/30/2011 0:00,2600
8/31/2011 0:00,2200
9/1/2011 0:00,2300
9/2/2011 0:00,2300
9/3/2011 0:00,2100
9/4/2011 0:00,1600
9/5/2011 0:00,1600
9/6/2011 0:00,1300
9/7/2011 0:00,2100
9/8/2011 0:00,2300
9/9/2011 0:00,2400
9/10/2011 0:00,2100
9/11/2011 0:00,1600
9/12/2011 0:00,1400
9/13/2011 0:00,2400
9/14/2011 0:00,2300
9/15/2011 0:00,2400
9/16/2011 0:00,2600
9/17/2011 0:00,2200
9/18/2011 0:00,1500
9/19/2011 0:00,1500
9/20/2011 0:00,2200
9/21/2011 0:00,2400
9/22/2011 0:00,2400
9/23/2011 0:00,2300
9/24/2011 0:00,2100
9/25/2011 0:00,2000
9/26/2011 0:00,1900
9/27/2011 0:00,2300
9/28/2011 0:00,2300
9/29/2011 0:00,2300
9/30/2011 0:00,2500
10/1/2011 0:00,2000
10/2/2011 0:00,1600
10/3/2011 0:00,1500
10/4/2011 0:00,2100
10/5/2011 0:00,2400
10/6/2011 0:00,2400
10/7/2011 0:00,2200
10/8/2011 0:00,2200
10/9/2011 0:00,1500
10/10/2011 0:00,1400
10/11/2011 0:00,2300
10/12/2011 0:00,2300
10/13/2011 0:00,2300
10/14/2011 0:00,2500
10/15/2011 0:00,2400
10/16/2011 0:00,1600
10/17/2011 0:00,1500
10/18/2011 0:00,2200
10/19/2011 0:00,2300
10/20/2011 0:00,2500
10/21/2011 0:00,2600
10/22/2011 0:00,2000
10/23/2011 0:00,1500
10/24/2011 0:00,1500
10/25/2011 0:00,2200
10/26/2011 0:00,2300
10/27/2011 0:00,2300
10/28/2011 0:00,2300
10/29/2011 0:00,2100
10/30/2011 0:00,1500
10/31/2011 0:00,1500
11/1/2011 0:00,2100
11/2/2011 0:00,2200
11/3/2011 0:00,2300
11/4/2011 0:00,2200
11/5/2011 0:00,2200
11/6/2011 0:00,1700
11/7/2011 0:00,1500
11/8/2011 0:00,2100
11/9/2011 0:00,1800
11/10/2011 0:00,2200
11/11/2011 0:00,2500
11/12/2011 0:00,2200
11/13/2011 0:00,1700
11/14/2011 0:00,1500
11/15/2011 0:00,2000
11/16/2011 0:00,2000
11/17/2011 0:00,2200
11/18/2011 0:00,2900
11/19/2011 0:00,2300
11/20/2011 0:00,1600
11/21/2011 0:00,1400
11/22/2011 0:00,2100
11/23/2011 0:00,2100
11/24/2011 0:00,1900
11/25/2011 0:00,1400
11/26/2011 0:00,1600
11/27/2011 0:00,1700
11/28/2011 0:00,1400
11/29/2011 0:00,2200
11/30/2011 0:00,2200
12/1/2011 0:00,2100
12/2/2011 0:00,2100
12/3/2011 0:00,2100
12/4/2011 0:00,1400
12/5/2011 0:00,1400
12/6/2011 0:00,1900
12/7/2011 0:00,2100
12/8/2011 0:00,2000
12/9/2011 0:00,2000
12/10/2011 0:00,2000
12/11/2011 0:00,2000
12/12/2011 0:00,2000
12/13/2011 0:00,1800
12/14/2011 0:00,1600
12/15/2011 0:00,1900
12/16/2011 0:00,1900
12/17/2011 0:00,1600
12/18/2011 0:00,900
12/19/2011 0:00,900
12/20/2011 0:00,1500
12/21/2011 0:00,1900
12/22/2011 0:00,1600
12/23/2011 0:00,1400
12/24/2011 0:00,1200
12/25/2011 0:00,1000
12/26/2011 0:00,800
12/27/2011 0:00,800
12/28/2011 0:00,1300
12/29/2011 0:00,1300
12/30/2011 0:00,1500
12/31/2011 0:00,1400
1/1/2012 0:00,1100
1/2/2012 0:00,900
1/3/2012 0:00,900
1/4/2012 0:00,1700
1/5/2012 0:00,2000
1/6/2012 0:00,1800
1/7/2012 0:00,2200
1/8/2012 0:00,1700
1/9/2012 0:00,1800
1/10/2012 0:00,2200
1/11/2012 0:00,2000
1/12/2012 0:00,2000
1/13/2012 0:00,2000
1/14/2012 0:00,1900
1/15/2012 0:00,1300
1/16/2012 0:00,1300
1/17/2012 0:00,1100
1/18/2012 0:00,2000
1/19/2012 0:00,2000
1/20/2012 0:00,2400
1/21/2012 0:00,1900
1/22/2012 0:00,1400
1/23/2012 0:00,1300
1/24/2012 0:00,2100
1/25/2012 0:00,2000
1/27/2012 0:00,1800
1/28/2012 0:00,1900
1/29/2012 0:00,1300
1/30/2012 0:00,1100
1/31/2012 0:00,1900
2/1/2012 0:00,2100
2/2/2012 0:00,2100
2/3/2012 0:00,1900
2/4/2012 0:00,2200
2/5/2012 0:00,1700
2/6/2012 0:00,1300
2/7/2012 0:00,1900
2/8/2012 0:00,2100
2/9/2012 0:00,2000
2/10/2012 0:00,1900
2/11/2012 0:00,2000
2/12/2012 0:00,1400
2/13/2012 0:00,1500
2/14/2012 0:00,2100
2/15/2012 0:00,2200
2/16/2012 0:00,2000
2/17/2012 0:00,2400
2/18/2012 0:00,1700
2/19/2012 0:00,1200
2/20/2012 0:00,1200
2/21/2012 0:00,1400
2/22/2012 0:00,1800
2/23/2012 0:00,1800
2/24/2012 0:00,1800
2/25/2012 0:00,1800
2/26/2012 0:00,1200
2/27/2012 0:00,1000
2/28/2012 0:00,1700
2/29/2012 0:00,1700
3/1/2012 0:00,1900
3/2/2012 0:00,1900
3/3/2012 0:00,2300
3/4/2012 0:00,2400
3/5/2012 0:00,1500
3/6/2012 0:00,2100
3/7/2012 0:00,2200
3/8/2012 0:00,2700
3/9/2012 0:00,2600
3/10/2012 0:00,2400
3/11/2012 0:00,1600
3/12/2012 0:00,2400
3/13/2012 0:00,2300
3/14/2012 0:00,2300
3/15/2012 0:00,2300
3/16/2012 0:00,2400
3/17/2012 0:00,2100
3/18/2012 0:00,1600
3/19/2012 0:00,1600
3/20/2012 0:00,2200
3/21/2012 0:00,2400
3/22/2012 0:00,2400
3/23/2012 0:00,2600
3/24/2012 0:00,3000
3/25/2012 0:00,2700
3/26/2012 0:00,1500
3/27/2012 0:00,2500
3/28/2012 0:00,2400
3/29/2012 0:00,2400
3/30/2012 0:00,2500
3/31/2012 0:00,2200
4/1/2012 0:00,1800
4/2/2012 0:00,1500
4/3/2012 0:00,2400
4/4/2012 0:00,2500
4/5/2012 0:00,2700
4/6/2012 0:00,2500
4/7/2012 0:00,2500
4/8/2012 0:00,1800
4/9/2012 0:00,1600
4/10/2012 0:00,2400
4/11/2012 0:00,2700
4/12/2012 0:00,2600
4/13/2012 0:00,3000
4/14/2012 0:00,2800
4/15/2012 0:00,1800
4/16/2012 0:00,1600
4/17/2012 0:00,2300
4/18/2012 0:00,2600
4/19/2012 0:00,3000
4/20/2012 0:00,3000
4/21/2012 0:00,3500
4/22/2012 0:00,3000
4/23/2012 0:00,2200
4/24/2012 0:00,2600
4/25/2012 0:00,2700
4/26/2012 0:00,2900
4/27/2012 0:00,3200
4/28/2012 0:00,2700
4/29/2012 0:00,1700
4/30/2012 0:00,1500
5/1/2012 0:00,2500
5/2/2012 0:00,2800
5/3/2012 0:00,2900
5/4/2012 0:00,3000
5/5/2012 0:00,2600
5/6/2012 0:00,1900
5/7/2012 0:00,1600
5/8/2012 0:00,2400
5/9/2012 0:00,2700
5/10/2012 0:00,2900
5/11/2012 0:00,2800
5/12/2012 0:00,2700
5/13/2012 0:00,1900
5/14/2012 0:00,1700
5/15/2012 0:00,2700
5/16/2012 0:00,2700
5/17/2012 0:00,2600
5/18/2012 0:00,3000
5/19/2012 0:00,2700
5/20/2012 0:00,2100
5/21/2012 0:00,2100
5/22/2012 0:00,3000
5/23/2012 0:00,3300
5/24/2012 0:00,2700
5/25/2012 0:00,3100
5/26/2012 0:00,2300
5/27/2012 0:00,1600
5/28/2012 0:00,1700
5/29/2012 0:00,1600
5/30/2012 0:00,2600
5/31/2012 0:00,3100
6/1/2012 0:00,3200
6/2/2012 0:00,2800
6/3/2012 0:00,1900
6/4/2012 0:00,1900
6/5/2012 0:00,2600
6/6/2012 0:00,3000
6/7/2012 0:00,2700
6/8/2012 0:00,2600
6/9/2012 0:00,2800
6/10/2012 0:00,1700
6/11/2012 0:00,1600
6/12/2012 0:00,2400
6/13/2012 0:00,2600
6/14/2012 0:00,2600
6/15/2012 0:00,2700
6/16/2012 0:00,2900
6/17/2012 0:00,2100
6/18/2012 0:00,1900
6/19/2012 0:00,2700
6/20/2012 0:00,2600
6/21/2012 0:00,2700
6/22/2012 0:00,3500
6/23/2012 0:00,2700
6/24/2012 0:00,1800
6/25/2012 0:00,1800
6/26/2012 0:00,2200
6/27/2012 0:00,4800
6/28/2012 0:00,3900
